event,file_event,lam,prt_index,lam_pdg,lam_mom_x,lam_mom_y,lam_mom_z,lam_endpoint_x,lam_endpoint_y,lam_endpoint_z
185,184,0,4,3122,-0.835469126701355,0.01340665016323328,39.369544982910156,-222.2955773160509,3.6017500106382614,10485.416972765148
187,186,0,4,3122,-0.8460686206817627,-0.03998802974820137,40.26307678222656,-240.37557177743787,-11.36958752530745,11429.613207018552
191,190,0,4,3122,-0.9763107299804688,-0.09060484915971756,39.21891784667969,-142.50742155924277,-13.265389210895274,5838.5078814800345
194,193,0,4,3122,-1.053983449935913,0.12520141899585724,40.773860931396484,-160.62173882504163,19.112935694549066,6247.216944046494
195,194,0,4,3122,-1.0477181673049927,-0.025140460580587387,38.26607131958008,-142.1153547445598,-3.404814491806784,5192.581099168891
196,195,0,4,3122,-0.9915560483932495,-0.12964800000190735,40.229164123535156,-111.51635747364529,-14.577113565893505,4555.8840754438825
197,196,0,4,3122,-0.8593833446502686,0.026959698647260666,40.16907501220703,-126.76644095134674,3.9238453147839203,5907.760945887928
200,199,0,4,3122,-0.883723795413971,0.08495135605335236,39.638282775878906,-130.71542579364214,12.587097462710714,5838.419502186024
208,207,0,4,3122,-0.8662561178207397,-0.0350591316819191,38.514713287353516,-124.83150032892286,-5.0537843248778564,5484.815480617319
209,208,0,4,3122,-0.9597141742706299,-0.012624045833945274,38.82329559326172,-106.68035082008095,-1.3900855470054054,4347.263648374868
211,210,0,4,3122,-1.106626272201538,-0.06262508034706116,39.59423828125,-135.44472836486696,-7.701776885770517,4810.59379197229
217,216,0,4,3122,-0.9721538424491882,-0.0490533709526062,38.64861297607422,-325.9524430569244,-16.474945241623733,12967.700326012144
218,217,0,4,3122,-1.1145588159561157,-0.03392581641674042,39.378482818603516,-109.28961818847935,-3.347279570382538,3766.0573081015345
220,219,0,4,3122,-1.0189377069473267,0.12115511298179626,39.713409423828125,-194.3668221829061,23.099140627773266,7608.095844520449
221,220,0,4,3122,-0.9559469819068909,0.23114453256130219,40.78720474243164,-165.2505331828814,40.003307121271966,6927.558933120351
222,221,0,4,3122,-1.0256460905075073,0.08522734045982361,38.436336517333984,-247.0240474228324,20.52518331661071,9264.615637917683
227,226,0,4,3122,-1.066679835319519,0.007895787246525288,40.699588775634766,-105.70243442699073,0.8019537461725644,3965.3842220942556
231,230,0,4,3122,-1.0721153020858765,0.024996012449264526,39.394630432128906,-241.80464400804314,5.654487020243447,8924.074630276564
237,236,0,4,3122,-0.9321898221969604,-0.014265541918575764,38.569828033447266,-100.50146309072241,-1.558978565373434,4144.188603184393
240,239,0,4,3122,-0.9932148456573486,-0.09384357184171677,39.39100646972656,-280.6623976872156,-26.481330499229337,11123.09880513114
245,244,0,4,3122,-1.0377062559127808,0.11313903331756592,40.680423736572266,-244.1663126548224,26.648102541889354,9622.04262971972
246,245,0,4,3122,-0.8659993410110474,0.030852608382701874,39.804115295410156,-75.96087441760166,2.719091577835771,3510.4493066233877
250,249,0,4,3122,-1.01333487033844,0.030294986441731453,40.69245910644531,-115.02997763753365,3.4395392679119285,4701.573188520482
251,250,0,4,3122,-0.9535113573074341,0.04814663156867027,39.66088104248047,-88.41508306983577,4.479521530626781,3658.171183362724
252,251,0,4,3122,-1.0584110021591187,0.15488940477371216,40.657875061035156,-120.65672029329941,17.699407595250545,4659.716503102525
260,259,0,4,3122,-0.9546366333961487,-0.15512283146381378,40.57829666137695,-129.70199642971934,-21.113252971819374,5503.097309570136
262,261,0,4,3122,-0.9209490418434143,0.05291266739368439,40.48085021972656,-151.60589905004997,8.721014492251616,6561.492172884704
263,262,0,4,3122,-1.0554143190383911,-0.04110313579440117,40.752052307128906,-111.55202177985194,-4.3545136279114685,4302.532178524449
264,263,0,4,3122,-0.8314478993415833,0.011281564831733704,39.97370147705078,-77.51888541543914,1.0533373542407127,3748.499437119682
265,264,0,4,3122,-1.1360247135162354,0.05237959697842598,39.45555877685547,-132.5260281277733,6.119679709617413,4588.796421430398
268,267,0,4,3122,-1.0187835693359375,-0.060535725206136703,38.998634338378906,-162.82155188589786,-9.64378974043323,6228.400855540777
277,276,0,4,3122,-0.910341739654541,-0.14035946130752563,40.07100296020508,-180.81203182861756,-27.851091087292797,7957.945245944005
279,278,0,4,3122,-0.9142456650733948,-0.0714123323559761,40.74325942993164,-77.58843585553142,-6.0556711373274705,3398.189528784339
283,282,0,4,3122,-1.1176820993423462,-0.06365225464105606,40.04475402832031,-173.40024775618522,-9.851964897959782,6144.115929329804
288,287,0,4,3122,-0.8229832649230957,0.06987989693880081,40.65948486328125,-89.19826145877178,7.566754312260249,4385.679248225905
293,292,0,4,3122,-1.0236334800720215,0.07925509661436081,39.55332565307617,-130.38472657194322,10.142245413876516,5043.30179436273
294,293,0,4,3122,-1.0626235008239746,0.03838406130671501,40.90867614746094,-102.83993361781566,3.733034685751475,3943.281796292964
296,295,0,4,3122,-0.9335169792175293,-0.10684293508529663,39.95009994506836,-138.06536094423853,-15.838666808072059,6040.10291981394
301,300,0,4,3122,-0.9846745729446411,0.1323152631521225,39.152565002441406,-94.17686269181178,12.57042226004075,3696.861043400384
303,302,0,4,3122,-0.9406665563583374,0.14802324771881104,39.387210845947266,-87.13007903238244,13.647310482581,3604.9501818846365
304,303,0,4,3122,-1.0867877006530762,0.08197205513715744,40.07476043701172,-149.5436506602315,11.297789189416854,5493.374606506903
305,304,0,4,3122,-0.9744409918785095,-0.05286683142185211,39.244712829589844,-102.28696112167034,-5.534616986568318,4101.134369540072
313,312,0,4,3122,-1.0225944519042969,0.1595461517572403,39.46584701538086,-121.87326842118172,18.950577816875228,4753.801390497328
317,316,0,4,3122,-1.0996217727661133,-0.14281612634658813,39.863494873046875,-164.5805576266366,-21.367342802149796,5909.907438856383
321,320,0,4,3122,-0.9876367449760437,-0.09293808788061142,39.621002197265625,-129.80659893167916,-12.272713778384373,5210.560893030079
325,324,0,4,3122,-1.0288563966751099,-0.1564917415380478,40.82936477661133,-176.65543894358376,-26.877629392464417,7015.758661822847
327,326,0,4,3122,-0.8561622500419617,0.024199508130550385,38.44963455200195,-170.36888048338818,4.786833720463152,7648.402376845567
328,327,0,4,3122,-1.0465047359466553,0.12371829152107239,39.726497650146484,-140.5861221733134,16.619085857539805,5281.221840568242
330,329,0,4,3122,-0.8872334361076355,-0.042772114276885986,39.96696090698242,-85.39909862337561,-4.077584240937609,3827.0267069023794
331,330,0,4,3122,-0.9231978058815002,-0.06853269040584564,39.20460891723633,-385.15689744251927,-28.57848784632906,16352.870175280106
332,331,0,4,3122,-1.0266278982162476,-0.06282289326190948,40.62747573852539,-90.4102742486765,-5.551960780764993,3603.995788715019
337,336,0,4,3122,-0.8808442950248718,0.08481769263744354,39.00668716430664,-216.47249259359856,20.841767373633573,9628.437018070015
339,338,0,4,3122,-0.8492546081542969,-0.0360041968524456,40.693294525146484,-70.7614338289307,-3.00689144959057,3380.74894235583
344,343,0,4,3122,-0.8603951930999756,-0.061056483536958694,40.728763580322266,-79.16498981550149,-5.632611084085783,3734.9330333906296
346,345,0,4,3122,-0.9185847640037537,-0.11467217653989792,38.788414001464844,-210.6860865227245,-26.2773995390918,8885.653182004084
348,347,0,4,3122,-1.0179818868637085,-0.0796838328242302,40.86606979370117,-111.99924117019685,-8.76134977832174,4493.234043902281
350,349,0,4,3122,-0.9478886723518372,0.10923159122467041,38.340065002441406,-263.96330808831567,30.416214044830912,10703.163608200322
356,355,0,4,3122,-0.9991761445999146,0.07045350968837738,40.97285461425781,-177.6800900848121,12.54986560892599,7326.010903110995
357,356,0,4,3122,-0.904805600643158,0.1444086730480194,40.280906677246094,-82.55108962783726,13.212049376949114,3635.672445555214
373,372,0,4,3122,-0.9940147995948792,-0.11751949787139893,40.39945983886719,-124.41714984833604,-14.74809441649598,5071.4749813796025
375,374,0,4,3122,-1.0730668306350708,0.01690182276070118,39.51996612548828,-128.1094565025711,2.0381245060115667,4769.360925655296
376,375,0,4,3122,-1.0405150651931763,-0.10128629952669144,39.9531364440918,-231.14696244344898,-22.511421197373252,8838.032345015516
377,376,0,4,3122,-0.9266752004623413,0.07794180512428284,39.23207092285156,-170.94307489243735,14.370333940972209,7245.958848220539
385,384,0,4,3122,-1.1039177179336548,0.08418596535921097,39.990814208984375,-119.28387017893098,9.07509733382491,4284.0647444239885
387,386,0,4,3122,-0.985364556312561,-0.16826078295707703,39.32415008544922,-173.20063492025199,-29.583582052392533,6898.487227029016
390,389,0,4,3122,-0.9112783670425415,0.17157021164894104,40.54182815551758,-134.72523331545958,25.374911873362702,5989.64698659445
391,390,0,4,3122,-0.8582279682159424,0.0020657770801335573,38.49148941040039,-148.88945716491958,0.3719904272586003,6706.2256265709075
394,393,0,4,3122,-1.0009411573410034,0.16875648498535156,40.273597717285156,-124.55503853253684,20.95570571432236,5049.644576399552
398,397,0,4,3122,-0.9412383437156677,-0.13354218006134033,39.23603057861328,-81.99031087262381,-11.612675251593478,3406.731087230418
402,401,0,4,3122,-0.9793481230735779,-0.07266553491353989,39.305145263671875,-91.61702466960541,-6.834819617814784,3719.8765145281013
403,402,0,4,3122,-0.998234748840332,0.019201867282390594,38.60901641845703,-518.8036462214328,9.965698168156225,20034.343410776226
404,403,0,4,3122,-1.0289084911346436,0.04579026624560356,38.17802810668945,-173.05400936495514,7.722471251317696,6441.059396510229
406,405,0,4,3122,-0.9964609742164612,0.018076345324516296,39.96310806274414,-256.51931081773955,4.646987421901977,10215.662938938533
410,409,0,4,3122,-1.027819037437439,0.17491790652275085,39.139610290527344,-99.37140959121807,16.8923850533807,3860.5183492994256
413,412,0,4,3122,-0.9836923480033875,0.07873649150133133,40.39900588989258,-136.67354869371007,10.900459626658758,5576.574747401124
414,413,0,4,3122,-1.147423267364502,0.01824886165559292,39.441986083984375,-404.91950586287356,6.428838404356419,13956.841213147078
415,414,0,4,3122,-1.025477409362793,-0.004355924669653177,37.6556510925293,-124.64570041446805,-0.5053969698584901,4569.090108181589
416,415,0,4,3122,-1.1132341623306274,0.012308786623179913,40.78404998779297,-136.97733434884785,1.5218500017468664,5023.620609175109
419,418,0,4,3122,-0.893318235874176,0.011057889088988304,39.53226089477539,-101.10094526615818,1.232912751122155,4460.385813696632
420,419,0,4,3122,-1.0383747816085815,-0.036142438650131226,40.98771286010742,-109.18230177601005,-3.7510786488655663,4376.687812224029
421,420,0,4,3122,-1.0177534818649292,-0.015839682891964912,40.2525520324707,-127.94480621834121,-1.977244446842944,5075.079749697301
431,430,0,4,3122,-0.9174640774726868,-0.052402425557374954,38.817440032958984,-89.36125301048769,-5.0978342020715175,3772.815553849764
439,438,0,4,3122,-0.897647500038147,-0.05416446179151535,40.77002716064453,-83.04898427234366,-5.036399731234695,3813.1374643050044
445,444,0,4,3122,-0.9609981179237366,0.004725226666778326,37.71401596069336,-263.30935023257894,1.2583009838869343,10356.721024420021
454,453,0,4,3122,-1.0865705013275146,0.06753500550985336,39.64281463623047,-148.7763108367826,9.269440665516024,5519.488364572875
464,463,0,4,3122,-1.1753640174865723,-0.025008073076605797,39.92416763305664,-159.23912427673352,-3.4056049093253664,5426.353834692418
467,466,0,4,3122,-1.119488000869751,-0.08784826844930649,40.97122573852539,-124.62462050799112,-9.772140802300182,4523.571380831945
471,470,0,4,3122,-0.9794106483459473,-0.03294410556554794,38.19027328491211,-110.33356026499116,-3.691573436069125,4322.186582968051
472,471,0,4,3122,-1.092045545578003,0.06628984957933426,40.04988098144531,-167.33461400217752,10.193844353849755,6167.613989096215
473,472,0,4,3122,-1.0052968263626099,-0.1018865779042244,40.171199798583984,-116.25593729601779,-11.783120848488137,4679.483123197432
477,476,0,4,3122,-1.1502373218536377,0.17129667103290558,40.54741668701172,-156.83755078952132,23.43523942152864,5445.396771741053
480,479,0,4,3122,-1.0752240419387817,-0.01870844140648842,40.727447509765625,-134.0896183301001,-2.2977405378792897,5032.076375555874
482,481,0,4,3122,-0.899056077003479,0.038641586899757385,39.523460388183594,-129.1211085412923,5.589949956590374,5676.746165682207
486,485,0,4,3122,-0.9506171941757202,0.07628604024648666,39.1497802734375,-89.69870679462647,7.21957342711165,3689.9645042549523
487,486,0,4,3122,-1.2007591724395752,0.08548686653375626,40.962520599365234,-108.3486038175988,7.711289384210191,3698.865615318135
490,489,0,4,3122,-0.9762840867042542,0.045447349548339844,37.541194915771484,-145.91263937050775,6.794275112605052,5576.99267653893
494,493,0,4,3122,-0.9035330414772034,-0.035704147070646286,40.129119873046875,-73.82516309329372,-2.91340812015334,3313.29237188805
497,496,0,4,3122,-0.9299062490463257,-0.018074391409754753,37.94751739501953,-89.85120454738441,-1.7322218575594248,3673.88995571163
501,500,0,4,3122,-0.9964693188667297,0.017557941377162933,38.24993896484375,-355.77525702834066,6.2551026990959935,13631.660606510512
504,503,0,4,3122,-1.0237630605697632,-0.1391747146844864,39.332340240478516,-103.62613288324123,-14.062051491710324,4002.430110724973
505,504,0,4,3122,-1.0687912702560425,0.03958314657211304,38.53367614746094,-196.0272468368933,7.288826259423062,7014.977703057307
509,508,0,4,3122,-1.082476258277893,0.096052385866642,40.37087631225586,-233.5080160095088,20.683284458008888,8693.871042813991
518,517,0,4,3122,-0.9555909633636475,0.06177009642124176,37.78001022338867,-94.64157020062508,6.12328999327018,3677.096589550573
528,527,0,4,3122,-1.0471543073654175,-0.07313629239797592,39.45818328857422,-221.64517827378594,-15.481271101868904,8258.951500378384
535,534,0,4,3122,-1.004221796989441,-0.12450159341096878,38.848899841308594,-87.43565538324872,-10.805225166021568,3358.8775103204534
537,536,0,4,3122,-1.0640926361083984,-0.0701209083199501,40.289188385009766,-174.92955949912027,-11.55176830751365,6549.409779857848
538,537,0,4,3122,-0.9210166335105896,-0.06531409919261932,40.745731353759766,-223.85214806441192,-15.83595951555364,9824.367380173158
541,540,0,4,3122,-1.0457484722137451,0.10845492780208588,40.085758209228516,-106.81428453516571,11.050987401621953,4057.373949537602
544,543,0,4,3122,-1.1153638362884521,-0.046466466039419174,39.8813591003418,-167.09694875438817,-6.945901702886995,5971.367656012019
548,547,0,4,3122,-0.9676083922386169,-0.08276987075805664,38.96105194091797,-117.1774139395415,-10.010218451184135,4705.723650106889
550,549,0,4,3122,-1.068212866783142,0.051796603947877884,38.34819793701172,-184.79138495169954,8.947187605480774,6626.817898950397
555,554,0,4,3122,-1.066608190536499,0.14410923421382904,39.61559295654297,-180.64139082023127,24.343849843325437,6703.759514781441
556,555,0,4,3122,-1.0616652965545654,-0.145597904920578,40.15939712524414,-122.0607006542459,-16.778841673013826,4659.335825435592
557,556,0,4,3122,-1.0430039167404175,0.12312007695436478,40.36461639404297,-129.34905973724153,15.227717652572462,4997.4407401704075
562,561,0,4,3122,-1.063265323638916,0.02431083843111992,39.27490234375,-251.8552888767258,5.757820636222069,9320.45847305572
563,562,0,4,3122,-0.9912646412849426,0.023943105712532997,39.16929244995117,-242.95944611570263,5.896525035961159,9576.481132738634
564,563,0,4,3122,-0.9748420119285583,0.024109216406941414,40.33491134643555,-110.77157945790943,2.7622360148799983,4584.774100952984
569,568,0,4,3122,-0.9026126861572266,0.017441648989915848,38.92918395996094,-163.51549492566014,3.1545952515985345,6999.5015153340355
570,569,0,4,3122,-1.0483332872390747,0.01688212715089321,40.56525802612305,-198.3993481467668,3.1617102542009485,7622.403866375766
572,571,0,4,3122,-1.1038728952407837,-0.08778531849384308,40.71479797363281,-162.77425715124596,-12.950425904025398,5983.371847005024
573,572,0,4,3122,-1.0231424570083618,-0.07132850587368011,39.76137924194336,-101.98513157644538,-7.160168872028099,4008.9606989246477
574,573,0,4,3122,-1.0361186265945435,-0.012094605714082718,39.868289947509766,-111.42340793631215,-1.3144951876815183,4323.270783722834
580,579,0,4,3122,-1.1497870683670044,0.04768487811088562,40.773162841796875,-137.61667905784654,5.699203011914912,4875.004378960059
585,584,0,4,3122,-0.8519845604896545,-0.061550647020339966,40.851661682128906,-82.65990086462725,-5.9544064627914715,4000.396023216646
592,591,0,4,3122,-1.0254156589508057,-0.21934500336647034,40.730831146240234,-141.6567309773178,-30.332151810592094,5573.237897883191
593,592,0,4,3122,-0.8865779638290405,0.1378622204065323,40.514835357666016,-135.7657546681294,21.175533661766625,6187.3913261814305
598,597,0,4,3122,-0.9409655928611755,-0.14110322296619415,40.75434494018555,-80.57151350631962,-12.112400690487746,3439.6738333553303
603,602,0,4,3122,-0.998450756072998,0.12932653725147247,39.28620529174805,-372.1031264786691,48.173778768500206,14636.215757810769
605,604,0,4,3122,-0.9963990449905396,-0.15843504667282104,40.49837875366211,-137.14226547287453,-21.827097191702194,5540.353968450572
607,606,0,4,3122,-0.8794324994087219,0.11901335418224335,40.28217315673828,-127.45189888278072,17.214352150960814,5800.285489764289
608,607,0,4,3122,-1.0151504278182983,0.12976010143756866,39.186058044433594,-99.6291522956512,12.722161691754419,3782.1259147310607
613,612,0,4,3122,-1.090936303138733,0.0535203218460083,40.80600357055664,-314.88056051380215,15.490295310046083,11719.72271629418
618,617,0,4,3122,-1.00857412815094,0.020021697506308556,40.98662567138672,-136.20602537902096,2.707119530050509,5451.182525520217
622,621,0,4,3122,-0.9458083510398865,-0.11251065880060196,40.39201736450195,-102.13873179047424,-12.132804642813309,4325.4534749617815
625,624,0,4,3122,-0.993714451789856,-0.004531607963144779,39.6713981628418,-117.77208273927042,-0.5153870889729699,4674.658355777724
626,625,0,4,3122,-1.183728575706482,0.041577182710170746,40.77914810180664,-141.88638315065833,4.977085409536027,4881.26288600867
627,626,0,4,3122,-1.0079294443130493,0.0996527150273323,39.01246643066406,-113.41363946468847,11.218667237279643,4345.20271472688
628,627,0,4,3122,-0.8454661965370178,-0.045019183307886124,40.22309494018555,-149.05134018960052,-7.9643976575192745,7094.057984700388
634,633,0,4,3122,-1.1196538209915161,0.028213398531079292,38.726158142089844,-283.859186314168,7.159054195530468,9798.84937611774
637,636,0,4,3122,-0.9687528014183044,-0.012595530599355698,38.0091438293457,-89.69765518546767,-1.1666376754634427,3430.4106311709866
639,638,0,4,3122,-0.9552331566810608,-0.08429327607154846,40.304317474365234,-172.49720931718198,-15.197899121202962,7255.53300452198
642,641,0,4,3122,-1.1329811811447144,0.0031335707753896713,39.80624008178711,-112.49645135866459,0.310900961568018,3910.436629432631
643,642,0,4,3122,-0.8321934342384338,0.012021717615425587,40.495487213134766,-66.36261682326028,0.95866821510149,3295.6563511664485
649,648,0,4,3122,-0.9668458104133606,0.07810018956661224,40.156951904296875,-100.25023107581572,8.092323260743488,4178.509979864559
651,650,0,4,3122,-0.8817527890205383,0.022716432809829712,37.8758659362793,-103.47322981212128,2.675307330879189,4504.512218783092
653,652,0,4,3122,-0.9281037449836731,0.0008859453955665231,39.79663848876953,-104.99418050189362,0.09418722492286531,4473.363731649961
664,663,0,4,3122,-0.9224565029144287,-0.11704838275909424,39.60978698730469,-157.25360717395233,-19.954059459764533,6817.954267514752
665,664,0,4,3122,-0.9160769581794739,-0.09724175184965134,39.80909729003906,-142.1739866864531,-15.080900506015583,6135.891768291133
666,665,0,4,3122,-0.9621536135673523,-0.10523014515638351,40.8951416015625,-84.99375346466755,-9.321495434783584,3666.717574627881
671,670,0,4,3122,-0.9733936190605164,-0.1116940975189209,40.332820892333984,-150.13409816729663,-17.266932212312543,6231.597914263918
674,673,0,4,3122,-0.9698507785797119,-0.027283452451229095,40.63724899291992,-155.7436924052017,-4.368862521524736,6567.789182778053
675,674,0,4,3122,-0.9877014756202698,-0.041864071041345596,39.4097900390625,-230.42542794508427,-9.772709903996502,9307.588889423832
677,676,0,4,3122,-0.9289184212684631,0.0844053328037262,38.46104049682617,-335.1869799947319,30.43183866170567,13848.193713097453
678,677,0,4,3122,-1.138267993927002,0.06801612675189972,39.7611083984375,-164.49245618776365,9.859157016930494,5732.897524873331
681,680,0,4,3122,-1.0986645221710205,0.13570356369018555,40.34571838378906,-397.3552638882249,49.090964312775775,14591.133549280174
682,681,0,4,3122,-1.0516098737716675,-0.072872094810009,40.3116340637207,-126.60047782970985,-8.743547617748153,4888.745388531606
694,693,0,4,3122,-0.9249897599220276,0.056193239986896515,40.45454025268555,-199.71966460303375,12.118047805157284,8756.73627940052
695,694,0,4,3122,-1.064257025718689,-0.011488582007586956,38.68000411987305,-146.64998458486434,-1.5755520953020845,5312.9210536197725
701,700,0,4,3122,-1.1570088863372803,-0.06242283433675766,40.0300407409668,-130.6766077975829,-7.06567860963966,4560.600729071409
707,706,0,4,3122,-1.0288536548614502,-0.20235365629196167,40.694557189941406,-98.90626650075126,-19.432133873675085,3902.639414045794
708,707,0,4,3122,-0.8868776559829712,-0.10020547360181808,40.26702880859375,-82.69387771973177,-9.31539935396222,3782.173691858179
711,710,0,4,3122,-1.035426139831543,0.01912565529346466,38.75273513793945,-131.35586396249536,2.4492578374077976,4915.109683338571
718,717,0,4,3122,-1.0410130023956299,-0.02311507984995842,39.816986083984375,-209.14596718063348,-4.636525610125691,8074.833645863434
719,718,0,4,3122,-1.023210048675537,-0.030452623963356018,39.36458206176758,-182.6088598545154,-5.418222375444083,7066.513087993212
721,720,0,4,3122,-0.9424594640731812,-0.023575719445943832,40.88430404663086,-83.57082324049767,-2.1041015952336672,3623.5671861506153
723,722,0,4,3122,-0.9010459780693054,-0.07911550253629684,38.41950988769531,-104.80855088897526,-9.199851440759206,4473.473511393883
726,725,0,4,3122,-1.0984501838684082,-0.08261933922767639,40.47886657714844,-219.9399691806516,-16.55027088298811,8129.481334846154
727,726,0,4,3122,-0.834308385848999,0.05206746608018875,38.46096420288086,-101.32678012317767,6.31408118406502,4606.681448358923
729,728,0,4,3122,-1.082468032836914,0.04745598882436752,38.908084869384766,-357.03554493675387,15.683796103438734,12883.119589782873
730,729,0,4,3122,-0.9526470303535461,-0.09393840283155441,38.046287536621094,-92.13850631343712,-9.040280540784323,3708.1027306862975
732,731,0,4,3122,-0.9782636761665344,0.04096231237053871,39.697723388671875,-166.2943272467917,6.94471123317232,6762.466862009574
733,732,0,4,3122,-1.1024502515792847,-0.1465485692024231,40.491764068603516,-261.9413226240747,-34.8370669732529,9629.594317199255
735,734,0,4,3122,-1.015838384628296,0.011414186097681522,38.368778228759766,-148.31772338069612,1.682231535125032,5581.165730955459
738,737,0,4,3122,-1.0704381465911865,0.1204914003610611,39.946468353271484,-170.02392722651544,19.09228642003072,6303.615558325072
739,738,0,4,3122,-1.0583370923995972,0.020761162042617798,38.60590744018555,-124.23281130661327,2.445104674891191,4499.274687962106
750,749,0,4,3122,-0.9060890078544617,-0.08246344327926636,40.335060119628906,-82.51240059817452,-7.500903211216951,3711.7869830632308
751,750,0,4,3122,-1.1622052192687988,-0.0405685156583786,40.75067901611328,-294.85233604873633,-10.277137551412759,10335.797526741047
761,760,0,4,3122,-1.0545504093170166,0.0024071468506008387,39.423587799072266,-103.57915432933711,0.225857820147721,3870.1084538013674
764,763,0,4,3122,-1.096189022064209,-0.17047670483589172,40.96113204956055,-175.26191886086585,-27.240002517970392,6516.835648498052
766,765,0,4,3122,-0.9919432997703552,-0.1270284801721573,39.45977783203125,-165.34433678996413,-21.158707021653647,6599.962434491063
767,766,0,4,3122,-1.0007350444793701,-0.16041618585586548,39.34436798095703,-104.17119741028502,-16.726786270599444,4113.910143856654
769,768,0,4,3122,-0.9105405807495117,-0.03583298623561859,40.26606369018555,-152.96272355637294,-6.016203102526337,6754.958387173016
770,769,0,4,3122,-0.8686564564704895,-0.07578180730342865,40.75859069824219,-72.35839392743762,-6.29504625404022,3441.372810112257
772,771,0,4,3122,-0.879977285861969,0.15153789520263672,39.77632141113281,-77.90704147803785,13.413244998826222,3517.671375562405
773,772,0,4,3122,-1.0260480642318726,-0.048199113458395004,40.18936538696289,-87.36006208750098,-4.103303839017068,3424.1289637784703
774,773,0,4,3122,-0.9915738701820374,0.11989248543977737,38.508914947509766,-178.12280044088686,21.51559986323925,6790.412689309817
777,776,0,4,3122,-0.9694011807441711,-0.14078973233699799,38.962554931640625,-140.95306226534896,-20.443736907679416,5688.658064380001
786,785,0,4,3122,-0.9812959432601929,0.13523860275745392,39.865177154541016,-81.23618887777735,11.17013259710837,3337.4556824684273
787,786,0,4,3122,-0.9402828216552734,-0.12829335033893585,40.78468704223633,-93.75833844144225,-12.8312019048319,4025.037755249456
792,791,0,4,3122,-1.0470170974731445,-0.1717086136341095,40.82932662963867,-137.67781315764358,-22.592238889275755,5401.99085719554
795,794,0,4,3122,-1.003347635269165,0.009110694751143456,37.881046295166016,-207.20621915913569,1.8823092056444855,7766.360918865408
802,801,0,4,3122,-0.956588625907898,-0.10571400821208954,39.515869140625,-98.74314130286929,-10.918850798180246,4045.284641397435
803,802,0,4,3122,-1.0368095636367798,-0.19193093478679657,40.64836883544922,-115.48993064344779,-21.3592971816139,4575.349765661666
810,809,0,4,3122,-1.0767970085144043,0.05991477146744728,39.268985748291016,-164.6918732126151,9.197810167412543,6046.325672642752
815,814,0,4,3122,-1.0280095338821411,0.19023866951465607,40.97966003417969,-128.19955086918864,23.73684313283063,5104.193839283422
819,818,0,4,3122,-1.0655362606048584,-0.07797309011220932,40.501625061035156,-188.0288409575704,-13.748601605665508,7190.075197631889
822,821,0,4,3122,-1.050682544708252,-0.052480097860097885,39.47792053222656,-189.59048270721414,-9.454429036947214,7121.970428210586
827,826,0,4,3122,-0.9134225249290466,-0.09346391260623932,38.45060729980469,-96.81797691944507,-9.876142224423882,4088.9586368075115
831,830,0,4,3122,-0.9035288691520691,0.06229398772120476,39.592063903808594,-75.21298534988414,5.235363793626858,3306.6644809319923
833,832,0,4,3122,-0.8801969885826111,-0.06616254150867462,38.60711669921875,-215.86617245628432,-16.21740405879135,9455.855862627268
835,834,0,4,3122,-1.0895626544952393,0.09469225257635117,40.65121078491211,-100.48502675760868,8.732369809075456,3746.5747004320965
836,835,0,4,3122,-0.8628752827644348,0.026488183066248894,40.938533782958984,-135.0044148865678,4.178749412972333,6358.194622799086
842,841,0,4,3122,-1.0505295991897583,-0.13588154315948486,40.54474639892578,-207.9927195570418,-26.896625358428125,8005.686448455318
844,843,0,4,3122,-0.9914048314094543,0.08121521770954132,40.789520263671875,-115.12910079869707,9.424634841669072,4737.516647536567
848,847,0,4,3122,-1.1358402967453003,0.01634080335497856,40.602840423583984,-109.68080353108434,1.586204747949032,3954.0039936872154
850,849,0,4,3122,-1.0553346872329712,0.058173250406980515,40.38826370239258,-122.00293316976095,6.692447189235209,4683.114075283194
851,850,0,4,3122,-0.9934249520301819,-0.10299033671617508,40.39946746826172,-132.8221113851378,-13.759998262181035,5346.421944938881
854,853,0,4,3122,-1.046117901802063,-0.09661252796649933,40.65864181518555,-129.77570804090018,-12.027207604343538,5134.729629822217
862,861,0,4,3122,-0.992651104927063,-0.00654867896810174,39.265281677246094,-266.47978358999103,-1.7415455197009482,10570.145259160901
865,864,0,4,3122,-1.106703519821167,0.18468916416168213,40.98141098022461,-89.82331879787495,14.960756137329888,3330.2137943990547
870,869,0,4,3122,-0.8865270018577576,0.1029880940914154,38.86909866333008,-156.9442637905435,18.198074088751326,6889.105710646823
872,871,0,4,3122,-1.0261404514312744,0.06305942684412003,39.75356674194336,-97.0209563339658,5.946018352623085,3796.8710983240244
873,872,0,4,3122,-0.9782615900039673,-0.12471279501914978,40.79386901855469,-85.21998037121628,-10.84531010550876,3542.9184917256
878,877,0,4,3122,-1.0294538736343384,0.114357128739357,40.473453521728516,-179.6799293037582,19.95013785991548,7076.0826405943835
882,881,0,4,3122,-1.1390941143035889,-0.003744101384654641,39.444374084472656,-101.38795078491046,-0.3248942648902577,3508.8492949843358
884,883,0,4,3122,-1.137553095817566,-0.02920815907418728,39.39369201660156,-98.58846908127599,-2.500082383433706,3510.228295604562
885,884,0,4,3122,-1.0722734928131104,0.03604358434677124,39.54833984375,-106.6938625608419,3.6355042848341554,3877.326067540581
